wikidata_qid,imdb_id,tmdb_type,tmdb_id,trakt_type,trakt_id,plex_type,plex_id,appletv_id,rottentomatoes_id,title,year,director,duration,tomatometer
Q62083687,tt8816194,movie,586592,movie,434139,movie,5d7770c351dd69001fe5a626,umc.cmc.5eog97m6jwxqz950utdbnuqfe,m/come_to_daddy,"Come to Daddy",2019,"Ant Timpson",,86
Q62115813,tt8110232,movie,524369,movie,372839,movie,5d77704e23d5a3001f538bd3,umc.cmc.4dnvygv4ghns5etyvjgxuhmuu,m/the_many_saints_of_newark,"The Many Saints of Newark",2021,"Alan Taylor",120,71
Q62124699,tt1086064,movie,501979,movie,348872,movie,5d776da2594b2b001e70e1f8,umc.cmc.48qozaz4je2xamm825c3fwlyn,m/bill_and_ted_face_the_music,"Bill & Ted Face the Music",2020,"Dean Parisot",91,82
Q62277203,tt9777644,movie,581859,movie,430349,movie,5d7770b96afb3d0020620864,umc.cmc.3si3kak5a4138yv2vv53hkys2,m/da_5_bloods,"Da 5 Bloods",2020,"Spike Lee",154,92
Q62595377,tt3547306,movie,493065,movie,340026,movie,5d776f16fb0d55001f5d7923,umc.cmc.8trt6ldwez4wgzxm8w04kg17,m/cut_throat_city,"Cut Throat City",2020,RZA,,69
Q62595383,tt9620292,movie,582014,movie,430518,movie,5d7770b97a53e9001e7a9a8e,umc.cmc.4jru0vzhzk8o617yzvawxk2yd,m/promising_young_woman,"Promising Young Woman",2020,"Emerald Fennell",113,90
Q62660082,tt9817298,tv,87826,show,145635,show,5d9c091e7d06d9001ffd772b,umc.cmc.4vl57a4we27q5xhrkv5aqdmjt,tv/selling_sunset,"Selling Sunset",,,,
Q62720813,tt8244784,movie,514847,movie,363240,movie,5d7770366afb3d0020614de2,umc.cmc.2bc8p4o8floxwy0qq4f4e9op7,m/the_hunt_2019,"The Hunt",2020,"Craig Zobel",90,57
Q62721520,tt8579674,movie,530915,movie,382862,movie,5d77705edd931c001e38bde2,umc.cmc.6obl95cblvxp3q916q1t66w66,m/1917_2019,1917,2019,"Sam Mendes",119,89
Q62761126,tt2222042,movie,590223,movie,436962,movie,5d7770ca31d95e001f1a9d28,umc.cmc.54jmhmruh4egio5l76vhxlosv,m/love_and_monsters,"Love and Monsters",2020,"Michael Matthews",109,94
Q62901895,tt8009744,movie,649394,movie,485599,movie,5d7770de31d95e001f1aba33,,m/worth,Worth,2020,"Sara Colangelo",,80
Q63135778,tt10189514,movie,595228,movie,441382,movie,5d7770d56afb3d0020622fa0,,,"Soorarai Pottru",2020,"Sudha Kongara Prasad",,
Q63183574,tt4651466,movie,552269,movie,401864,movie,5d77708cad5437001f825131,umc.cmc.w8z1tu3pw0npcvexu193bzu5,m/joe_bell,"Joe Bell",2020,"Reinaldo Marcus Green",94,39
Q63183583,tt7772582,movie,595671,movie,441486,movie,5d7770d651dd69001fe5ae03,umc.cmc.3fyh42bt126mwn2uqk9ckq6qe,m/never_rarely_sometimes_always,"Never Rarely Sometimes Always",2020,"Eliza Hittman",101,99
Q63226470,tt7939766,movie,500840,movie,348052,movie,5d776d9f594b2b001e70dbe2,,m/im_thinking_of_ending_things,"I'm Thinking of Ending Things",2020,"Charlie Kaufman",134,82
Q63246555,tt2762506,movie,446159,movie,303721,movie,5d776cbefb0d55001f591764,umc.cmc.ikfsyuxi1ocdzh6dps888y3u,m/bacurau,Bacurau,2019,"Kleber Mendonça Filho",131,93
Q63246568,tt8613070,movie,531428,movie,383525,movie,5d77705f31d95e001f19ffc0,umc.cmc.6vs2ly3786rfgnwhiymmdu8h2,m/portrait_of_a_lady_on_fire,"Portrait of a Lady on Fire",2019,"Céline Sciamma",119,98
Q63248374,tt9684220,movie,578908,movie,454198,movie,5d7770b2ad5437001f828ca6,umc.cmc.25ivvzr745bjzk2dfc9g9tfj2,m/bad_trip_2020,"Bad Trip",2021,"Kitao Sakurai",,78
Q63250124,tt10199914,movie,597156,movie,443101,movie,5d7770de96b655001fea04da,umc.cmc.ijah74wilh8r7witqbg17xzm,m/the_boys_in_the_band,"The Boys in the Band",2020,"Joe Mantello",122,83
Q63282024,tt7718088,tv,88512,show,129021,show,5d9c08f82192ba001f31948c,umc.cmc.2kmmosazui3u45411s095mu2n,tv/bonding,Bonding,,,,
Q63315506,tt5503686,movie,540901,movie,392042,movie,5d77707296b655001fe9664f,umc.cmc.1xrz9y2vwjhh0sxec2hcn2uyc,m/hustlers_2019,Hustlers,2019,"Lorene Scafaria",110,87
Q63349305,tt4523530,movie,331044,movie,211960,movie,5d776b8796b655001fe143d6,umc.cmc.1sgecus9awaesngfctf03z5xr,m/valley_of_the_gods_2020,"Valley of the Gods",2019,"Lech Majewski",,
Q63350570,tt9335498,tv,85937,show,131598,show,5d9c090246115600200ae731,,tv/demon_slayer_kimetsu_no_yaiba,"Demon Slayer: Kimetsu no Yaiba",,"Haruo Sotozaki",,
Q63352785,tt8368406,movie,458305,movie,305608,movie,5d776d3396b655001fe426c5,umc.cmc.1y1eg3bc65xefhpd2n0bx24he,m/vivarium,Vivarium,2019,"Lorcan Finnegan",,72
Q63398229,tt8633464,movie,585378,movie,432804,movie,5d7770c07a53e9001e7aa527,umc.cmc.6hopktqhror7otm0e109yko55,m/after_yang,"After Yang",2021,Kogonada,,
Q63434250,tt9340860,movie,596161,movie,442305,movie,5d7770d681ba41001faf914d,umc.cmc.7bjqrig5n0trf0l2mlqqayujm,m/let_him_go,"Let Him Go",2020,"Thomas Bezucha",114,84
Q63643994,tt3581652,movie,511809,movie,359260,movie,5d777031dd931c001e389454,umc.cmc.ns49tueupamhowlca1j581xc,m/west_side_story_2021,"West Side Story",2021,"Steven Spielberg",156,95
Q63689230,tt10050772,tv,88728,show,146733,show,5d9c0922705e7a001e6eb0a4,umc.cmc.6b1ge8ydeg24rbpcmkf8axko8,tv/i_think_you_should_leave_with_tim_robinson,"I Think You Should Leave with Tim Robinson",,,,
Q63698573,tt1321510,movie,467909,movie,315136,movie,5d776d46ad5437001f7d1d19,umc.cmc.1zme0ypyl9tz3qggwwi3e5aoi,m/in_the_heights_2021,"In the Heights",2021,"Jon M. Chu",143,94
Q63862159,tt0293429,movie,460465,movie,307490,movie,5d776d5c96b655001fe4711e,umc.cmc.j1lw9zl2komuxkbcglyy0zvx,m/mortal_kombat_2021,"Mortal Kombat",2021,"Simon McQuoid",110,55
Q63923744,tt3215824,movie,578701,movie,428432,movie,5d7770b4ad5437001f828fb1,umc.cmc.6raxuim1mlrwnqqbifyvl8opt,m/those_who_wish_me_dead,"Those Who Wish Me Dead",2020,"Taylor Sheridan",100,61
Q63927162,tt9735470,movie,586791,movie,438935,movie,5d7770c3594b2b001e75131c,umc.cmc.3bdt6a5gaod7spbceovtmm7tl,m/little_fish_2021,"Little Fish",2020,"Chad Hartigan",101,91
Q63969255,tt9639470,movie,576845,movie,427235,movie,5d7770b431d95e001f1a7e1b,umc.cmc.4rbun3ykj26t4lfh3kmemvx18,m/last_night_in_soho,"Last Night in Soho",2021,"Edgar Wright",116,75
Q63985561,tt6723592,movie,577922,movie,427989,movie,5d7770c2594b2b001e75121a,umc.cmc.198i48vdau0mtd8gtsdxjtz9w,m/tenet,Tenet,2020,"Christopher Nolan",150,69
Q64004122,tt1051906,movie,570670,movie,428130,movie,5d776b987a53e9001e72a749,umc.cmc.1h37616f3p8vezgas1pt59r0y,m/the_invisible_man_2020,"The Invisible Man",2020,"Leigh Whannell",124,91
Q64015161,tt9398640,movie,584962,movie,449595,movie,5d7770bf47dd6e001f70c1b3,umc.cmc.337lnplf7kjnqopeeuvixdh2o,m/between_two_ferns_the_movie,"Between Two Ferns: The Movie",2019,"Scott Aukerman",83,75
Q64027609,tt8404256,movie,568620,movie,420170,movie,5d7770ab7a53e9001e7a8706,umc.cmc.3330bb9t1olyqp1f9fvtlf7e,m/snake_eyes_gi_joe_origins,"Snake Eyes: G.I. Joe Origins",2021,"Robert Schwentke",121,36
Q64063188,tt10233448,tv,88803,show,143851,show,5d9c09184eefaa001f5e81a4,,,"Vinland Saga",,,,
Q64067920,tt6654210,movie,581726,movie,430545,movie,5d7770b8ad5437001f8297d1,umc.cmc.40ocds4h3utagki7an226ym9y,m/infinite,Infinite,2021,"Antoine Fuqua",106,16
Q64069446,tt6802400,movie,484718,movie,331914,movie,5d776d74fb0d55001f5a0adb,umc.cmc.40j10tjb7hg7nikbri52b8ei0,m/coming_2_america,"Coming 2 America",2021,"Craig Brewer",110,49
Q64140835,tt10090796,movie,591278,movie,437974,movie,5d7770cc31d95e001f1aa086,,m/game_of_thrones_the_last_watch,"Game of Thrones: The Last Watch",2019,"Jeanie Finlay",,100
Q64152707,tt10280296,movie,598826,movie,444834,movie,5d7770dc96b655001fea0177,umc.cmc.1nowmpkaan5bj7lwkcuaxx8fv,m/sardar_udham,"Sardar Udham",2020,"Shoojit Sircar",162,
Q64174928,tt7390588,movie,503125,movie,350481,movie,5d776efb594b2b001e73463c,umc.cmc.57ru6s4t0b4boxy1vq89gt5fy,m/little_monsters_2019,"Little Monsters",2019,"Abe Forsythe",93,79
Q64211112,tt9419884,movie,453395,movie,299910,movie,5d776d4796b655001fe44b28,umc.cmc.5f0mydwzevgd47pqxidz6sjf9,m/doctor_strange_in_the_multiverse_of_madness,"Doctor Strange in the Multiverse of Madness",2022,"Sam Raimi",126,
Q64338076,tt9686708,movie,579583,movie,429212,movie,5d7770b335102a0020ed8e7b,umc.cmc.4lwpfa33gozxsg2ksi2l5zqp,m/the_king_of_staten_island,"The King of Staten Island",2020,"Judd Apatow",136,75
Q64338082,tt7737640,movie,556867,movie,407730,movie,5d7770946afb3d002061d723,umc.cmc.249ki9hgr9pzgvyg54o7ojmsf,m/breaking_news_in_yuba_county,"Breaking News in Yuba County",2021,"Tate Taylor",,12
Q64338088,tt6992978,movie,473021,movie,320541,movie,5d776d64f617c90020188a39,umc.cmc.59xis2u5fyl8sqk3gzm6ajyri,m/the_souvenir_part_ii,"The Souvenir Part II",2021,"Joanna Hogg",107,
Q64349029,tt9140554,tv,84958,show,146535,show,5d9c090effd9ef001e99ed55,umc.cmc.63ibkmntcp76r7siqgltmhaw6,tv/loki,Loki,,"Kate Herron",48,
Q64666990,tt8323120,movie,517468,movie,365950,,,umc.cmc.6g8zh5yhewgaou6w1trkzo2tn,m/the_truth_2020,"The Truth",2019,"Hirokazu Koreeda",106,88
Q64682327,tt9109492,movie,567969,movie,419353,movie,5d7770aa96b655001fe9bd40,umc.cmc.g3o5k5za88nhfnnpc0c12mbo,m/american_woman_2019,"American Woman",2019,"Semi Chellas",85,57
Q64691760,tt10192406,movie,595586,movie,441649,,,,,"Untitled Lila Neugebauer project",,"Lila Neugebauer",,
Q64744044,tt2948372,movie,508442,movie,355959,movie,5d77702d594b2b001e746263,umc.cmc.6wle5itf2fkzl2gvlw9r14xcx,m/soul_2020,Soul,2020,"Pete Docter",101,95
Q64768198,tt9351980,movie,565716,movie,415466,movie,5d7770a531d95e001f1a68b0,umc.cmc.56456dt00ir573ml64awtdlhw,m/american_factory,"American Factory",2019,,110,96
Q64787973,tt9606374,movie,575417,movie,426157,movie,5d7770de6afb3d0020623c0b,umc.cmc.1mydlea6wicrm013138speg6m,m/on_the_rocks_2020,"On the Rocks",2020,"Sofia Coppola",96,86
Q65032692,tt7846844,movie,497582,movie,344612,movie,5d776d9b7a53e9001e75dfcd,umc.cmc.5h0klq1tcfi5ixa76jjpz6cy6,m/enola_holmes,"Enola Holmes",2020,"Harry Bradbeer",123,91
Q65037315,tt9814116,tv,93289,show,144155,show,5e160e7502a33e001e78401c,umc.cmc.5qvggep3flnrvcz0tok046fl1,tv/brave_new_world,"Brave New World",,"Owen Harris",,
Q65045900,tt7937254,movie,579051,movie,455960,movie,5d7770b281ba41001faf5fcf,umc.cmc.6dsvnb5iim9arqtnwludaw9rw,m/silk_road,"Silk Road",2020,"Tiller Russell",112,52
Q65047848,tt10334148,movie,644831,movie,482663,movie,5d7770eb81ba41001fafad65,umc.cmc.4l8wd8t21xy8b1qrx5f9nvbhh,m/blithe_spirit_2021,"Blithe Spirit",2020,"Edward Hall",95,29
Q65049470,tt10514222,movie,615667,movie,459039,movie,5e1632ffcd0850003b75c30b,,m/ma_raineys_black_bottom,"Ma Rainey's Black Bottom",2020,"George C. Wolfe",93,98
Q65056901,tt10166622,tv,122066,show,156449,,,,,"The Dropout",,,,
Q65058737,tt3513548,movie,292011,movie,188825,movie,5d776b20594b2b001e6d0220,umc.cmc.4aqs72y5xenk37ojzc5snfzvc,m/richard_jewell,"Richard Jewell",2019,"Clint Eastwood",129,77
Q65060813,tt9432978,tv,89113,show,146663,show,5d9c09224eefaa001f5e8c7f,,,"Kota Factory",,,,
Q65061274,tt10230994,movie,597433,movie,443368,movie,5d7770d99ab5440021538043,,m/beckett,Beckett,2021,"Ferdinando Cito Filomarino",108,45
Q65061643,tt8850222,movie,581392,movie,455571,movie,5d7770b881ba41001faf6860,umc.cmc.6825ltzbghuj3zok8xz4pn12p,m/train_to_busan_presents_peninsula,Peninsula,2020,"Yeon Sang-ho",116,54
Q65064146,tt9000224,movie,627463,movie,468816,,,umc.cmc.7g9faiwh36mz6kgs757t5hved,m/the_assistant_2020,"The Assistant",2019,"Kitty Green",87,92
Q65065068,tt8368408,movie,574060,movie,427910,movie,5d7770b5594b2b001e74ffd0,,m/gunpowder_milkshake,"Gunpowder Milkshake",2021,"Navot Papushado",114,58
Q65065595,tt7556122,movie,547016,movie,432086,movie,5d77708081ba41001faf1b87,umc.cmc.4bklpl90z8phci4cd9kogqtbn,m/the_old_guard,"The Old Guard",2020,"Gina Prince-Bythewood",125,81
Q65066669,tt10272386,movie,600354,movie,445922,movie,5d7770e5fb0d55001f5fb519,umc.cmc.1737b9sd7muinc2as10iz1w0p,m/the_father_2021,"The Father",2020,"Florian Zeller",97,98
Q65067029,tt10279362,movie,599960,movie,445828,movie,5d7770de7a53e9001e7ad138,,m/french_exit_2021,"French Exit",2020,"Azazel Jacobs",110,63
Q65069001,tt5420210,movie,650783,movie,488950,movie,5d7770e6b2739400200eabdc,,m/the_comeback_trail_2020,"The Comeback Trail",2020,"George Gallo",104,33
Q65070116,tt9224288,movie,557950,movie,408578,movie,5d777096fb0d55001f5f3fd8,,m/mainstream,Mainstream,,"Gia Coppola",94,33
Q65079275,tt9242528,movie,606870,movie,451301,movie,5d7770dd96b655001fea0410,,m/the_survivor_2021,"The Survivor",2021,"Barry Levinson",,
Q65080260,tt9849004,movie,673319,movie,506532,movie,5e4d254ef20cb20041cc39f5,umc.cmc.4so4775j0i53dyhi9lfc4lysi,m/happily,Happily,,"BenDavid Grabinski",,69
Q65082453,tt9231040,movie,558582,movie,409198,movie,5d7770976afb3d002061db80,umc.cmc.3mxjynj5qs69ya80w1e85iveu,m/first_cow,"First Cow",2019,"Kelly Reichardt",121,96
Q65084655,tt9484998,movie,587792,movie,439986,movie,5d7770dd96b655001fea0412,umc.cmc.7ju9ss7m56yz79xnc7qw03gkk,m/palm_springs_2020,"Palm Springs",2020,"Max Barbakow",90,95
Q65084732,tt9143112,movie,554761,movie,405583,movie,5d777091fb0d55001f5f367e,umc.cmc.4uzxi2icvppt1myvjv0scs1c3,m/falling_2020,Falling,2020,"Viggo Mortensen",112,67
Q65087118,tt10096842,movie,591634,movie,438259,movie,5d7770cdf617c900201a06cc,umc.cmc.3a74a490oih5cy87imvmdxdlh,m/false_positive,"False Positive",2020,"John Lee",,48
Q65090801,tt8356942,movie,522016,movie,370205,,,umc.cmc.1jtuhf9oqf3uk5yk3p7laqnno,m/the_355,"The 355",2022,"Simon Kinberg",122,
Q65090990,tt8879940,tv,94951,show,146792,show,5d9c0922170e24001f2af500,umc.cmc.1nfdfd5zlk05fo1bwwetzldy3,tv/mythic_quest,"Mythic Quest",,,,
Q65091143,tt9076562,movie,595148,movie,441045,movie,5d7770d5ad5437001f82bf21,umc.cmc.5npe88cxeazy2mmze2nmksaiv,m/irresistible_2020,Irresistible,2020,"Jon Stewart",101,41
Q65091255,tt9243804,movie,559907,movie,410283,movie,5d777099cfbb56001fb89fc5,umc.cmc.74uvhtwyz3dkvjktg2if9fnez,m/the_green_knight,"The Green Knight",2021,"David Lowery",130,88
Q65091288,tt2235695,movie,505379,movie,352917,movie,5d77707281ba41001faf09fc,,m/rebecca,Rebecca,2020,"Ben Wheatley",121,39
Q65091727,tt9203694,movie,559581,movie,409976,movie,5d777099f617c9002019f1f6,,m/stowaway_2021,Stowaway,2021,"Joe Penna",116,77
Q65118359,tt9608818,movie,583903,movie,432634,movie,5d7770bd7a53e9001e7aa0db,umc.cmc.hqnyr6awwyvupurmbqinllqn,m/our_friend,"Our Friend",2019,"Gabriela Cowperthwaite",124,85
Q65118624,tt7440726,tv,86430,show,144121,show,5d9c0919ba6eb9001fbafdd6,umc.cmc.1dmuuj2ejlx54k7nr5uvhos4a,tv/your_honor_2020,"Your Honor",,,,50
Q65119650,tt9731682,movie,580532,movie,429756,movie,5d7770b66afb3d002062039f,umc.cmc.9mxe5l0fctuazk4rh4uifgzh,m/crisis_2021,Crisis,2021,"Nicholas Jarecki",,67
Q65121393,tt4876134,movie,581644,movie,430413,,,umc.cmc.2p8zp42jrkrjkv2qslcgckkdg,m/the_misfits,"The Misfits",2021,"Renny Harlin",94,19
Q65158549,tt5363618,movie,502033,movie,348846,movie,5d776da696b655001fe4eaef,umc.cmc.tq9fx7eigyh5vrzx484vbtvf,m/sound_of_metal,"Sound of Metal",2019,"Darius Marder",120,97
Q65258113,tt10850932,tv,94796,show,152703,show,5df46a3cd0c35a001d35cb47,,tv/crash_landing_on_you,"Crash Landing on You",,,,
Q65285210,tt4736550,movie,566222,movie,415873,movie,5d776e72594b2b001e723d26,umc.cmc.154kwhmbm070q5ario8t239pq,m/the_great_hack,"The Great Hack",2019,,113,85
Q65648534,tt0993840,movie,503736,movie,350970,movie,5d776e9ffb0d55001f5c84ef,,m/army_of_the_dead_2021,"Army of the Dead",2021,"Zack Snyder",148,67
Q65677529,tt3797512,movie,595813,movie,441782,movie,5d7770d6ad5437001f82c108,umc.cmc.ba6wq5pnixymgcxch791xteb,m/barb_and_star_go_to_vista_del_mar,"Barb & Star Go to Vista Del Mar",2020,"Josh Greenbaum",107,80
Q65679599,tt10633456,movie,615643,movie,459011,movie,5e16255bbc1372003ea5c790,umc.cmc.5u7h6eurfrgcrmullqzj6heow,m/minari,Minari,2020,"Lee Isaac Chung",115,98
Q65768589,tt9376612,movie,566525,movie,416151,movie,5d7770a7fb0d55001f5f5c83,umc.cmc.1r6h2ku90p1e6jaznhnk0m5hd,m/shang_chi_and_the_legend_of_the_ten_rings,"Shang-Chi and the Legend of the Ten Rings",2021,"Destin Daniel Cretton",132,91
Q65768604,tt10648342,movie,616037,movie,459282,,,,m/thor_love_and_thunder,"Thor: Love and Thunder",2022,"Taika Waititi",119,
Q65972698,tt8923482,movie,566368,movie,415937,movie,5d7770a7f617c9002019f7c2,umc.cmc.5mi1rnjqdqfajsa0jwdmf9k2y,m/one_child_nation,"One Child Nation",2019,,,98
Q65979734,tt9208876,tv,88396,show,146573,show,5d9c0916ffd9ef001e99f6cb,umc.cmc.5r19ka66bi3j736pyndlmz5t2,tv/the_falcon_and_the_winter_soldier,"The Falcon and the Winter Soldier",,"Kari Skogland",54,
Q65980217,tt9140560,tv,85271,show,146518,show,5d9c0918e264b7001fc4eea6,umc.cmc.76njao041pigwmmpue272zsbh,tv/wandavision,WandaVision,,"Matt Shakman",40,91
Q65980671,tt10168312,tv,91363,show,146522,show,5ea63f0b020425003defeb70,,tv/what_if_,"What If...?",,,,93
Q65980843,tt10160804,tv,88329,show,146415,show,5d9c09211cae62001f7512b5,,tv/hawkeye,Hawkeye,,,50,
Q66023741,tt8697870,tv,80828,show,148101,show,5d9c090546115600200ae8ea,umc.cmc.79cq7q2fmr3k17x41whgnul93,tv/the_nevers,"The Nevers",,,,
Q66313196,tt5897304,tv,67075,show,105481,show,5d9c08042df347001e3a892b,,,"Mob Psycho 100",,,,
Q66316924,tt5537002,movie,466420,movie,313884,,,,,"Killers of the Flower Moon",2022,"Martin Scorsese",,
Q66417375,tt10482370,tv,90259,show,152104,show,5e16191303a303003f8246aa,umc.cmc.3gae2faxo3iif9zti9g761j82,tv/the_third_day,"The Third Day",,,,
Q66688921,tt10451852,movie,607430,movie,488158,movie,5e1625597c6c730040bb1311,,m/nine_days,"Nine Days",2021,"Edson Oda",124,89
Q66688968,tt9893250,movie,601666,movie,458615,movie,5d7770e196b655001fea09ea,,m/i_care_a_lot,"I Care a Lot",2020,"J Blakeson",118,79
Q66738105,tt5109280,movie,527774,movie,375905,movie,5d77702dfb0d55001f5ea0ac,umc.cmc.13yhvlcnjgixwpl8hy62kuppp,m/raya_and_the_last_dragon,"Raya and the Last Dragon",2021,,107,93
Q66823622,tt1655389,movie,301502,movie,217958,movie,5d776b3c9ab5440021509097,,,Blonde,2022,"Andrew Dominik",,
Q66828714,tt9585676,movie,656940,movie,491503,movie,5e165a63ef1040003f270a93,umc.cmc.3v7t16p7z0ry7sl9499pemb8b,m/body_brokers,"Body Brokers",,"John Swab",,62
Q66828718,tt10887902,movie,664301,movie,498272,movie,5e23e6510e786a003f6417c9,umc.cmc.7a131w0x93dotrnjnqypb7n29,m/i_used_to_go_here,"I Used to Go Here",2020,"Kris Williams",,84
Q66828796,tt8846176,movie,621954,movie,464454,movie,5e163326bc1372003ea67fd2,,m/concrete_cowboy,"Concrete Cowboy",2020,,111,80
Q66828798,tt9016974,movie,549294,movie,399153,movie,5d777085bbb697001f651db4,umc.cmc.13dmxqnrx0sespxmcm82zalo7,m/synchronic,Synchronic,2019,,,79
Q66828800,tt10808832,movie,623856,movie,465965,movie,5e161fea4f2292003e910b29,,m/let_them_all_talk,"Let Them All Talk",2020,"Steven Soderbergh",113,88
Q67144604,tt3398540,tv,60863,show,60417,show,5d9c083cffd9ef001e990143,,tv/haikyu,Haikyu!!,,,,
Q67171072,tt9777666,movie,588228,movie,435403,movie,5d7770c631d95e001f1a9764,umc.cmc.mm53lqx19p9il0b292z7fj5x,m/the_tomorrow_war,"The Tomorrow War",2021,"Chris McKay",140,52
Q67171095,tt10687506,movie,617762,movie,460903,movie,5e16330a4c78f7003e7f1a73,,m/the_electrical_life_of_louis_wain,"The Electrical Life of Louis Wain",,"Will Sharpe",111,76
Q67171881,tt1464335,movie,335787,movie,223139,movie,5d776b94fb0d55001f56c0b0,umc.cmc.2d64rftybltx15kuj14hiss8q,m/uncharted_2022,Uncharted,2022,"Ruben Fleischer",116,40
Q67208596,tt4729430,movie,508965,movie,356482,movie,5d776e9f96b655001fe6e03d,umc.cmc.180ns3n9ahzliijlzvaykyfrp,m/klaus,Klaus,2019,"Sergio Pablos",96,94
Q67367560,tt5723056,movie,603106,movie,452065,movie,5d7770e46afb3d00206245db,umc.cmc.67bds4h74qj7jibu975adi8h7,m/capital_in_the_twenty_first_century,"Capital in the Twenty-First Century",2019,"Justin Pemberton",103,93
Q67628998,tt8228288,movie,619264,movie,464098,movie,5e16222d63a68b003fcb686a,,m/the_platform,"The Platform",2019,"Galder Gaztelu-Urrutiatxe",94,79
Q67679510,tt9353586,movie,566063,movie,415626,movie,5d7770a635102a0020ed89a4,umc.cmc.37gnntdnr2snban1cjab7783l,m/ask_dr_ruth,"Ask Dr. Ruth",2019,"Ryan White",100,92
Q68220947,tt6803046,movie,565743,movie,415379,movie,5d7770a651dd69001fe5998b,umc.cmc.631ylsyfs43wyhf3x1he1wmhz,m/the_vast_of_night,"The Vast of Night",2019,"Andrew Patterson",91,92
Q68319034,tt10837476,tv,93016,show,151722,show,5e161d8bc176f9003fa46570,umc.cmc.34xd8sc38n1k1ebe0z8r6xx52,tv/inside_bills_brain_decoding_bill_gates,"Inside Bill's Brain: Decoding Bill Gates",2019,"Davis Guggenheim",,
Q68681402,tt10994688,movie,647265,movie,560130,,,,m/the_binge,"The Binge",,"Jeremy Garelick",,22
Q68831957,tt10228134,movie,617502,movie,525511,movie,5d7770e031d95e001f1abdfe,umc.cmc.4jmvdhppn3z7mas30w071bn0a,m/jolt,Jolt,2020,"Tanya Wexler",,42
Q68934496,tt10872600,movie,634649,movie,474180,movie,5e16138ce0d3ae001ed11b39,umc.cmc.2qf7xc5hds0m5jgx4roago580,m/spider_man_no_way_home,"Spider-Man: No Way Home",2021,"Jon Watts",148,93
Q69303989,tt10288566,movie,580175,movie,429695,movie,5d7770b5dd931c001e3925f7,umc.cmc.3mcqgmi9vb3ifxj9r8knajtzr,m/another_round,"Another Round",2020,"Thomas Vinterberg",117,92
Q69904051,tt9738716,movie,506281,movie,353544,movie,5d777043fb0d55001f5ec4f0,umc.cmc.781f0is6m1gvm4th7ruw5fdj3,m/the_world_to_come,"The World to Come",2020,"Mona Fastvold",98,75
Q70106936,tt10332508,tv,89456,show,147842,show,5d9c092402391c001f596108,,tv/genndy_tartakovskys_primal,Primal,,"Genndy Tartakovsky",,
Q70209136,tt2098220,tv,46298,show,64409,show,5d9c0834705e7a001e6d5db9,umc.cmc.6iubybdmze8hzxhis7q2gzmk3,tv/hunter_x_hunter,"Hunter × Hunter",,,,
Q70373108,tt10016180,movie,602269,movie,462660,movie,5d7770e396b655001fea0c5d,umc.cmc.6kxj9tkcqhmpdfk8dt98fuxoo,m/the_little_things_2021,"The Little Things",2021,"John Lee Hancock",128,45
Q71767482,tt10539608,movie,614911,movie,458418,movie,5e16223e5abc9c003f1cdea1,,m/the_midnight_sky,"The Midnight Sky",2020,"George Clooney",118,50
Q72397975,tt1070874,movie,556984,movie,407692,movie,5d776ea8fb0d55001f5c97f0,umc.cmc.5l54ce6f30gbv5uba8m54bh27,m/the_trial_of_the_chicago_7,"The Trial of the Chicago 7",2020,"Aaron Sorkin",129,89
Q72930269,tt11198330,tv,94997,show,154574,show,5e160ed3e68804001e87a7b5,,,"House of the Dragon",2022,"Miguel Sapochnik",,
Q73026030,tt10681670,tv,94611,show,153880,show,5e161a777d3bc8003d77811c,umc.cmc.1q6e2u03u397wp4qbcbajjz73,tv/breakfast_lunch_and_dinner,"Breakfast, Lunch & Dinner",,,,
Q73049266,tt8521718,movie,566076,movie,415601,movie,5d7770a6bbb697001f652b4c,umc.cmc.21an5hbgeqos3mr28t9dii1ol,m/the_united_states_vs_billie_holiday,"The United States vs. Billie Holiday",2021,"Lee Daniels",126,56
Q73093591,tt10618286,movie,614560,movie,458289,movie,5e161922258174003864e9c3,umc.cmc.6nb5ujqturqjrh41v8xgnjbsp,m/mank,Mank,2020,"David Fincher",131,83
Q73534675,tt10344522,movie,641960,movie,480176,movie,5e16255e6327aa00405082da,umc.cmc.155noni98bbsalbyse07i45ij,m/four_good_days,"Four Good Days",2020,"Rodrigo García",100,53
Q73536446,tt8521876,movie,638597,movie,477589,movie,5e833c1c63ea830042ef709d,,m/yes_day,"Yes Day",2021,"Miguel Arteta",,52
Q73536766,tt9784798,movie,583406,movie,431527,movie,5d7770bc81ba41001faf6dd4,umc.cmc.5hcfmcygz9pghfi9sjhyg67p0,m/judas_and_the_black_messiah,"Judas and the Black Messiah",2021,"Shaka King",126,96
Q73536996,tt10919380,movie,551804,movie,401350,movie,5d77708b96b655001fe98be9,umc.cmc.5lontnoa7kmglg0fpb0nz8fch,m/freaky,Freaky,2020,"Christopher Landon",,83
Q73537113,tt10986222,movie,632617,movie,472465,movie,5e833bb5ec007c0041306b2f,umc.cmc.75ml0pjnp7r3dg5wmub8z4rao,m/cmon_cmon,"C'mon C'mon",2021,"Mike Mills",108,90
Q73537408,tt6878306,movie,581032,movie,430039,movie,5d7770b7f617c9002019fdf1,umc.cmc.134af6zdmb40k43sqlu7k8c90,m/news_of_the_world,"News of the World",2020,"Paul Greengrass",118,88
